2025-05-30 19:06:26,766 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem4-3
2025-05-30 19:06:26,766 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem4-3
2025-05-30 19:06:26,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from foot-2
2025-05-30 19:06:26,767 INFO  ExportHelperExtension.cs: 1136 - Found 30 in foot-2
2025-05-30 19:06:26,767 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in foot-2
2025-05-30 19:06:26,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem4-4
2025-05-30 19:06:26,768 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem4-4
2025-05-30 19:06:26,768 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem4-4
2025-05-30 19:06:26,768 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem3-2
2025-05-30 19:06:26,768 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem3-2
2025-05-30 19:06:26,768 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem3-2
2025-05-30 19:06:26,769 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem4-1
2025-05-30 19:06:26,769 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem4-1
2025-05-30 19:06:26,769 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem4-1
2025-05-30 19:06:26,769 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem4-2
2025-05-30 19:06:26,769 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem4-2
2025-05-30 19:06:26,770 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem4-2
2025-05-30 19:06:26,770 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from foot-1
2025-05-30 19:06:26,770 INFO  ExportHelperExtension.cs: 1136 - Found 30 in foot-1
2025-05-30 19:06:26,770 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in foot-1
2025-05-30 19:06:26,770 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem3-1
2025-05-30 19:06:26,771 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem3-1
2025-05-30 19:06:26,771 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem3-1
2025-05-30 19:06:26,771 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2-1
2025-05-30 19:06:26,771 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Assem2-1
2025-05-30 19:06:26,771 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2-1
2025-05-30 19:06:27,437 INFO  SwAddin.cs: 339 - Loading config tree
2025-05-30 19:06:27,440 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-05-30 19:06:27,442 INFO  SwAddin.cs: 344 - Showing property manager
2025-05-30 19:06:33,382 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-30 19:06:33,620 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-30 19:07:11,747 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-30 19:07:31,429 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-30 19:07:49,003 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-30 19:08:43,134 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-30 19:09:08,445 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-30 19:09:32,218 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-30 19:09:37,946 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-30 19:10:00,395 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-30 19:11:47,219 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-05-30 19:11:48,459 INFO  ExportHelperExtension.cs: 347 - Creating joint ll1
2025-05-30 19:11:48,463 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-05-30 19:11:48,463 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-30 19:11:48,464 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-30 19:11:48,570 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-05-30 19:11:48,571 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-30 19:11:48,572 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-30 19:11:48,572 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-30 19:11:49,647 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child ll1 failed
2025-05-30 19:11:49,662 INFO  ExportHelperExtension.cs: 347 - Creating joint ll2
2025-05-30 19:11:49,663 INFO  ExportHelperExtension.cs: 1397 - Fixing components for ll1
2025-05-30 19:11:49,663 INFO  ExportHelperExtension.cs: 1402 - Fixing 51
2025-05-30 19:11:49,663 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-30 19:11:49,664 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-30 19:11:49,787 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-05-30 19:11:49,787 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-30 19:11:49,787 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-30 19:11:49,788 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-30 19:11:49,788 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 51
2025-05-30 19:11:50,950 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent ll1 to child ll2 failed
2025-05-30 19:11:51,872 INFO  ExportHelperExtension.cs: 347 - Creating joint ll3
2025-05-30 19:11:51,877 INFO  ExportHelperExtension.cs: 1397 - Fixing components for ll2
2025-05-30 19:11:51,877 INFO  ExportHelperExtension.cs: 1402 - Fixing 56
