#{"t_start": 1757679027.0682552, "env_id": "None"}
r,l,t
-222.01274,263,962.420083
-82.092981,68,962.830117
-931.822625,434,965.444799
-113.321063,69,965.870985
-110.773599,130,966.635081
-121.066985,51,966.960396
-64.149713,156,967.938989
-86.758365,185,969.093819
-83.022681,51,969.407808
-125.913323,57,969.787058
-88.272049,59,970.151396
-270.299559,244,971.663275
-409.465229,309,973.546784
-53.617963,126,974.306825
-20.582952,249,975.800169
-82.508621,46,976.084072
-84.949244,135,976.913904
19.61413,224,980.736397
-104.376631,80,981.263795
-218.874503,224,982.548455
-123.854242,94,983.14456
-127.186462,196,984.378594
-1.882542,120,985.09252
-417.261529,353,987.232048
-58.870239,53,987.541756
-493.582072,224,988.9518
-200.848847,263,990.545775
-122.195075,58,990.909649
-1006.117489,489,993.863047
-85.379989,43,994.115565
70.449734,72,994.557243
-79.905002,91,995.095002
120.187037,102,995.692634
-369.217218,161,996.640823
-67.615965,71,997.066336
-242.453599,310,998.888734
-128.344923,64,999.272596
-155.911217,278,1000.984965
-113.364055,154,1001.925914
107.655983,126,1002.68778
-78.671154,46,1002.976319
66.562667,84,1003.481169
-147.552614,92,1004.019007
-160.734752,77,1004.477937
-212.411533,147,1005.344771
28.223606,141,1006.151411
-80.87461,53,1006.452481
-245.867004,414,1008.804431
147.536032,150,1009.693571
-113.054581,57,1010.027124
35.225587,113,1010.959978
-102.962334,57,1011.354025
-59.640031,152,1012.318604
-42.007155,56,1012.667093
-325.265825,222,1014.090565
-110.860879,58,1014.517799
30.547408,99,1015.173235
-152.335163,207,1016.602777
-115.746705,94,1017.247662
-127.261736,280,1019.112168
-390.163622,134,1019.997855
-44.535787,116,1020.743758
-130.79282,60,1021.1408
-227.784403,301,1023.060566
-17.913085,142,1023.976456
-90.290024,205,1025.338462
-166.117017,133,1026.227623
-175.891726,263,1027.979202
-14.960721,257,1029.683288
-499.810492,240,1031.264089
-94.327354,71,1031.770033
-132.813164,73,1032.228062
126.608033,231,1033.711474
-108.670015,44,1033.996237
-467.053728,412,1036.65134
-50.898656,142,1037.593267
-84.200762,87,1038.17898
-205.226226,206,1039.56824
-51.46614,210,1040.938594
98.07186,103,1041.596971
-76.171639,50,1041.930024
-45.810473,271,1043.758084
-40.266297,24,1044.220594
-124.224829,84,1044.793807
-147.192342,36,1045.018287
-98.136802,42,1045.309825
-121.946314,39,1045.569374
-109.435051,44,1045.862539
-93.801247,36,1046.104705
-145.590323,53,1046.452723
-121.960411,63,1046.871437
-107.258089,53,1047.231235
-84.292353,49,1047.540038
-100.36384,47,1047.844791
-149.209072,52,1048.188122
-100.309528,22,1048.343111
-576.582092,460,1051.262414
-111.526295,94,1051.84688
-95.026517,42,1052.116183
-131.793282,40,1052.385296
-143.114471,40,1052.638844
-109.969535,227,1054.111638
32.490757,74,1054.610286
-106.272551,56,1055.017397
-135.276316,43,1055.293512
-131.876954,65,1055.715975
-128.062564,54,1056.090166
-123.546024,35,1056.308767
-135.420971,43,1056.610031
-104.079388,78,1057.12079
-153.261839,184,1058.295667
-119.544193,39,1058.53664
-149.294314,53,1058.888768
-84.939011,57,1059.262184
-101.198316,39,1059.519003
-110.651361,80,1060.048882
12.265459,175,1061.166001
-88.855956,71,1061.644852
-149.01037,46,1061.932478
-73.700767,168,1063.03057
-100.891276,168,1064.099345
-144.234002,50,1064.445565
-125.061539,37,1064.679579
-232.352318,330,1066.86664
-243.296346,233,1068.410161
-138.246826,40,1068.685998
-108.493613,66,1069.131162
-124.075518,42,1069.424295
-111.725085,38,1069.683493
-163.26426,89,1070.266459
-119.196171,41,1070.531739
-123.936982,42,1070.785218
-114.135772,58,1071.154122
-129.346698,44,1071.469157
-115.76435,65,1071.908507
-101.817165,78,1072.408939
-115.277733,41,1072.66682
-150.574138,98,1073.302972
-151.416929,41,1073.562657
-107.083747,54,1073.91412
-125.472287,148,1074.889289
-33.873982,86,1075.441131
-144.949057,98,1076.110175
-98.684833,52,1076.467665
-166.336222,66,1076.905841
-81.166803,12,1077.231522
-155.14057,52,1077.588305
-225.784148,27,1077.779146
-160.053549,51,1078.112171
-160.690433,38,1078.372298
-148.505673,31,1078.577787
-138.564553,53,1078.911248
-108.036503,39,1079.173131
-120.107471,43,1079.460435
-94.293331,54,1079.842838
-151.283139,95,1080.495091
-195.68413,45,1080.793942
-129.830008,49,1081.110153
-150.803692,310,1083.127192
13.294546,226,1084.59165
-115.520295,65,1084.987217
56.344911,101,1085.605136
-142.863272,37,1085.83601
-152.179684,66,1086.278544
-167.611627,58,1086.644015
-403.48256,326,1088.771525
-136.006119,64,1089.184705
-107.970369,69,1089.641681
-107.408533,41,1089.921822
-133.998978,49,1090.23548
-106.072403,96,1090.962612
-102.523975,68,1091.44159
-224.371849,177,1092.679379
-182.428017,93,1093.348709
-129.769588,47,1093.657572
-155.978269,89,1094.272262
-141.706376,49,1094.59532
-153.483035,60,1095.002721
-108.367768,60,1095.388822
-110.111983,61,1095.780093
-128.907366,90,1096.369217
-129.650329,72,1096.823247
-107.239924,61,1097.224775
-95.718694,62,1097.643067
-43.436467,272,1099.414154
-129.35287,158,1100.420441
-97.831951,88,1100.992401
-104.052512,108,1101.676406
-110.48248,73,1102.164635
-118.004987,185,1103.386652
-935.562384,542,1106.863367
-495.423316,371,1109.307779
38.792315,89,1109.862773
-62.864078,40,1116.088084
-159.78409,53,1116.471691
-177.390833,33,1116.692663
-140.480981,78,1117.192009
-101.757533,41,1117.436281
-107.322745,49,1117.728502
-96.005603,41,1117.985651
-115.47906,55,1118.332199
-133.707814,62,1118.736838
-163.377496,93,1119.337992
-148.667837,72,1119.799112
-165.368607,57,1120.179295
-168.040193,74,1120.651741
-106.248496,42,1120.927488
-154.099284,51,1121.272447
-138.928126,68,1121.728032
-144.970621,57,1122.089523
-121.34166,43,1122.376606
-249.970973,209,1123.736788
-107.422246,52,1124.103769
-117.31443,46,1124.397121
-138.487074,67,1124.852206
-162.829416,38,1125.103024
-125.879765,46,1125.403765
-133.840949,48,1125.717522
-206.544241,203,1127.021752
-125.564628,38,1127.276139
-93.212167,52,1127.616634
-113.379969,54,1127.939198
-207.806924,213,1129.346656
-87.288409,141,1130.248719
-117.556098,45,1130.521511
-115.813225,144,1131.426428
-94.290576,97,1132.04301
-132.020082,160,1133.067358
-100.090404,118,1133.856596
-180.749255,72,1134.330303
-113.165817,42,1134.602676
-200.487127,201,1135.906773
-98.412854,54,1136.269667
-111.595988,45,1136.571776
-253.678637,186,1137.725872
-99.280432,76,1138.216984
-130.329333,35,1138.454755
-112.442765,61,1138.835697
-104.912458,45,1139.131861
-346.822576,354,1141.449193
-90.210952,50,1141.821329
-125.014185,52,1142.138206
-144.880142,64,1142.565559
-398.68736,239,1144.120672
-124.294117,73,1144.615841
-371.557879,207,1146.017068
-5.414977,187,1147.24005
-266.645139,217,1156.872583
-168.86986,55,1157.254241
-463.25004,517,1160.585025
-131.971541,39,1160.815705
-150.907875,68,1161.255685
-106.446577,65,1161.69809
-143.05061,50,1162.019171
-131.428251,44,1162.30181
-160.680527,54,1162.643376
-191.079041,74,1163.117783
88.151201,368,1165.552474
78.436562,130,1166.393419
-200.900567,99,1167.060091
-156.765892,53,1167.432067
-159.270502,56,1167.816587
-125.40846,46,1168.118606
-120.85213,57,1168.505711
-90.075507,73,1168.976352
14.019006,122,1169.761215
-107.679043,52,1170.098228
-122.733747,51,1170.436913
-86.65703,57,1170.82072
-144.693687,58,1171.193341
-110.965409,38,1171.438125
-113.21098,65,1171.839291
-114.218138,56,1172.189607
-190.316754,122,1172.976267
-91.891998,246,1174.546795
-418.405007,251,1176.181518
-94.526783,40,1176.464509
-142.427565,72,1176.937466
-143.251758,61,1177.32162
112.496898,387,1179.848791
-66.764919,96,1180.475103
-121.06136,62,1180.89675
-75.288658,215,1182.289137
-287.598488,231,1183.767388
-102.577918,64,1184.169974
-126.169441,74,1184.643617
-136.420798,61,1185.076045
-257.139071,457,1188.027699
-36.311167,229,1189.742895
50.613659,65,1190.211
-132.549768,222,1191.633131
-125.091696,42,1191.901971
-115.808971,37,1192.1687
-125.093441,38,1192.425741
-162.754383,66,1192.883214
-138.185373,40,1193.180899
-112.057621,62,1193.601861
-144.17869,30,1193.798326
-121.233158,43,1194.07085
-148.049995,63,1194.488267
-153.269449,52,1194.832395
-121.473325,34,1195.072025
-109.547465,33,1195.300196
-506.536098,300,1197.280419
-113.593411,32,1197.506511
-123.81384,39,1197.765583
-112.475237,46,1198.050531
-83.980175,39,1198.328776
-76.636165,107,1199.040692
-168.142778,67,1199.513643
-113.15134,46,1199.796345
-8.296354,457,1202.755023
-365.911135,546,1206.207698
-121.037768,51,1206.523263
-166.653156,54,1206.844593
-94.749515,148,1207.792381
-149.798834,49,1208.103822
-150.216718,58,1208.49
-129.797407,37,1208.726994
131.977591,162,1209.759592
-89.344633,57,1210.122413
-106.679624,53,1210.454142
-155.998163,38,1210.690387
-144.282868,45,1211.011631
-116.211702,44,1211.289879
-117.92583,69,1211.760084
-130.301808,48,1212.076507
-132.110132,29,1212.269624
-93.836139,50,1212.588792
-82.924455,58,1212.961535
-118.238188,42,1213.229569
-106.279877,42,1213.498457
-116.691643,52,1213.855208
-117.044414,40,1214.123409
-122.341041,142,1215.072648
-99.162508,40,1215.337766
-117.901236,40,1215.613065
-116.380306,37,1215.870334
-107.384254,202,1217.153166
-44.73184,160,1218.255109
-369.792798,301,1220.186416
-65.650117,47,1220.501686
-121.822815,75,1220.977542
-137.274694,67,1221.403494
-122.651861,47,1221.723257
-80.6175,93,1222.307108
-55.216609,2,1226.216511
-57.34586,67,1226.616991
141.427543,112,1227.304655
-128.126814,166,1228.288224
-238.548975,160,1229.309498
-126.301198,39,1229.557589
-177.692814,50,1229.873201
-267.647787,256,1231.488698
-142.015141,60,1231.873321
-96.72055,151,1232.869027
-140.418705,44,1233.173238
-150.715074,51,1233.506091
-273.386552,135,1234.415765
-183.626794,83,1234.923841
-128.576177,36,1235.150503
-137.482107,38,1235.39039
26.459511,270,1237.035403
-108.013665,67,1237.440036
-126.958593,41,1237.706302
-151.057213,51,1238.005275
-128.59487,43,1238.283379
-118.48902,38,1238.495647
-123.175993,48,1238.788014
-129.362958,43,1239.056696
-0.115392,163,1240.123509
-110.694262,43,1240.387835
-135.467497,45,1240.705241
-120.357018,37,1240.955743
-126.474045,58,1241.35164
-148.162582,57,1241.71604
-135.362976,41,1241.973209
-114.506994,40,1242.240216
-391.062486,330,1244.383064
-129.548093,52,1244.714007
-122.051132,41,1244.946628
-158.329504,57,1245.297969
-119.227924,32,1245.497831
-126.732805,49,1245.788568
-588.571798,354,1247.928266
-158.882317,112,1248.621996
-392.396347,273,1250.324011
-108.851855,44,1250.596032
-151.762579,163,1251.582521
-135.387516,98,1252.206565
-110.76899,37,1252.440667
-149.608233,44,1252.724305
-121.914556,38,1252.957521
-111.706529,124,1253.716472
-143.982987,89,1254.251191
-108.184962,41,1254.519566
-103.873621,40,1254.790957
-197.712976,248,1256.390568
-118.62484,201,1282.190401
-124.402743,66,1282.651736
-152.583578,23,1282.810667
-163.656855,96,1283.415889
-124.246303,55,1283.748415
-131.928002,74,1284.19389
-497.927539,368,1286.335714
-129.29302,57,1286.673973
-481.83113,195,1287.829255
-351.184196,376,1290.11216
-113.829231,175,1291.170397
-216.514276,271,1292.83406
-64.070535,113,1293.53383
-346.779057,238,1294.928787
-76.966828,61,1295.281818
-245.888491,174,1296.314266
173.366215,152,1297.199783
-52.11776,114,1297.891424
-157.543199,146,1298.769058
2.361849,84,1299.285905
-63.08859,76,1299.756754
-26.393901,185,1300.907165
-170.782206,105,1301.59033
-185.932163,303,1303.467113
-64.262309,195,1304.647309
9.874939,108,1305.300353
-106.527458,65,1305.685488
35.668742,181,1306.73803
-100.871441,51,1307.046121
-120.711426,56,1307.38572
11.247133,123,1308.100385
-100.11685,58,1308.450044
-338.319517,432,1311.095626
17.637484,213,1312.412106
-76.264191,11,1312.762336
-141.118225,115,1313.537864
-173.307024,26,1313.702585
-206.557366,54,1314.040007
-270.334948,385,1316.384622
-159.906124,159,1317.370406
-48.394647,92,1317.919535
-525.933138,452,1320.703729
-452.320142,389,1323.156948
-788.657925,383,1325.504715
12.243576,178,1326.58778
-161.938147,120,1327.336982
-292.513478,404,1329.767981
-198.707017,142,1330.643019
-220.651987,176,1331.669955
-148.333089,149,1332.629711
-257.322181,171,1333.67195
-102.740071,65,1334.089053
-138.231575,215,1335.411261
-94.912644,131,1336.212892
-954.134585,692,1340.52348
-150.740141,221,1341.906733
-299.603762,164,1342.918112
-107.102297,117,1348.869218
-121.854675,107,1349.583081
-25.047729,193,1350.785219
-79.81543,150,1351.690691
-110.737261,63,1352.074031
-129.883685,23,1352.22418
-99.065486,79,1352.744498
-145.78269,42,1353.077554
-150.158726,48,1353.431868
87.065117,76,1354.007991
-93.133081,176,1355.133384
-146.783779,41,1355.381094
-163.830704,40,1355.6249
-160.044498,69,1356.034922
-167.933541,56,1356.386619
-141.868831,161,1357.404528
-157.583437,54,1357.736743
-157.046941,48,1358.033419
-157.685442,61,1358.397289
-156.402565,54,1358.714284
-146.859233,46,1358.989267
82.890366,75,1359.460989
-152.908443,48,1359.752234
-163.029041,44,1360.038517
-155.073014,238,1361.518152
-137.576721,68,1361.938373
-144.86012,43,1362.203535
-159.13951,43,1362.46657
-175.943992,66,1362.877769
-186.747245,43,1363.13719
-139.002525,48,1363.442865
-128.189919,214,1364.749192
-153.92052,38,1364.986015
-155.235063,45,1365.257256
-132.318762,59,1365.594745
-126.148882,42,1365.849192
-162.182152,158,1366.765543
-195.222528,147,1367.636599
-115.288076,48,1367.912532
-150.608478,50,1368.214913
-175.6195,46,1368.499901
-148.707991,74,1368.918883
-145.181237,70,1369.326696
-151.687514,39,1369.570735
-140.798408,35,1369.791952
-149.413872,62,1370.185677
-162.574363,41,1370.430497
-134.881776,35,1370.661706
-136.666451,57,1371.000862
-159.308954,50,1371.329781
-145.589995,45,1371.620212
-133.082477,37,1371.847218
-132.141308,103,1372.525428
-137.934933,44,1372.837561
-98.489674,116,1373.599095
-131.035247,41,1373.857986
-148.391101,41,1374.138512
-265.486789,241,1375.706274
-143.743361,38,1375.954171
-136.19803,136,1376.872713
-149.544386,64,1377.271943
-150.179363,48,1377.585563
-166.90555,60,1378.000816
-136.719889,38,1378.241167
2.154221,209,1379.596128
-131.739163,39,1379.857198
-67.878774,87,1391.449895
-149.888699,55,1391.807196
-177.464424,35,1392.03367
-68.620508,178,1393.170063
-150.371295,82,1393.688231
-114.419707,78,1394.211644
-101.445092,64,1394.621407
-51.075632,175,1395.766383
-45.035017,221,1397.239484
-63.618017,175,1398.430134
-82.12558,304,1400.48094
-80.016637,65,1400.926808
-113.497307,101,1401.590887
-127.565771,51,1401.923673
99.106542,100,1402.624494
-692.409694,420,1405.436139
16.442463,81,1405.966422
-220.924864,324,1408.09235
-543.954084,486,1411.248222
-108.339174,85,1411.82724
-142.685717,41,1412.078587
-3.631157,128,1412.910682
49.8109,213,1414.337981
-1298.366486,466,1417.474468
-256.54227,296,1419.440974
-102.542016,123,1420.256799
-257.017686,309,1422.255392
191.832209,222,1423.692933
-88.441826,36,1423.951971
-89.76858,82,1424.47087
-56.627817,4,1440.307736
-160.823867,58,1440.706765
-170.816599,22,1440.867332
192.036268,176,1441.972603
-480.045242,553,1445.536759
-64.859529,74,1446.041722
-311.235601,219,1447.491885
-243.685691,234,1449.072003
-569.664123,439,1451.891043
-151.765178,67,1452.341843
-80.32772,129,1453.206766
-181.277527,324,1455.348802
156.5775,138,1456.241121
-128.817947,136,1457.143793
-14.540601,86,1457.733197
-165.326783,279,1459.545691
-424.592839,563,1463.066473
-142.485742,100,1463.686761
64.841524,95,1464.238944
-183.254895,116,1464.960747
-127.070397,60,1465.368041
-152.126302,103,1466.024237
131.083085,98,1466.626805
145.606305,141,1467.500303
-39.566162,200,1468.767018
-433.694444,383,1471.143293
-110.24981,118,1471.840153
-98.827626,54,1472.16532
-60.922941,35,1485.62741
-145.609584,91,1486.237291
-123.665062,40,1486.497385
-121.709769,48,1486.807487
-104.299074,37,1487.04639
-402.670725,287,1488.829239
-431.304377,386,1491.137153
-142.650799,48,1491.427468
-136.631444,44,1491.685167
-115.629522,34,1491.892313
-159.525099,56,1492.231677
-134.410984,43,1492.50192
-140.999397,41,1492.749745
-136.918927,42,1493.019116
-128.333952,51,1493.327393
-123.104452,51,1493.649924
-133.493969,38,1493.886277
-132.969506,38,1494.116174
-32.41411,37,1494.357425
-77.057086,56,1494.702404
-138.800597,70,1495.163408
-139.459887,44,1495.437146
-128.472184,61,1495.826603
-126.446764,36,1496.057775
-121.746451,70,1496.490948
-103.910952,36,1496.705695
-95.838596,165,1497.742052
-91.316145,40,1498.011032
-130.146105,38,1498.262833
-104.229418,36,1498.471951
-106.684626,35,1498.708454
-219.626907,376,1501.189591
-65.933006,47,1501.536152
-808.78374,482,1504.760781
-102.045389,61,1505.148289
16.944764,197,1506.420354
-222.679561,305,1508.405186
-101.052378,79,1508.927322
-104.346213,35,1509.154779
-127.124478,57,1509.535515
-117.900538,37,1509.783064
2.353146,251,1511.406765
-119.978727,38,1511.645142
-134.957127,65,1512.031431
-99.99562,99,1512.642114
-119.757867,43,1512.933044
-119.076853,36,1513.176859
-67.760503,163,1514.290852
-119.400408,40,1514.540109
6.167192,182,1515.714378
-93.927365,52,1516.057882
-111.287728,35,1516.2777
-146.215721,36,1516.530716
57.100611,185,1524.349629
-165.44566,72,1524.868031
-174.323606,37,1525.105348
-128.580726,57,1525.451181
-126.64582,156,1526.514752
-146.095408,63,1526.935261
-147.732195,114,1527.688605
-511.723771,301,1529.684822
-68.443903,145,1530.658897
-308.799732,300,1532.596155
-680.465496,316,1534.70872
-669.743131,298,1536.730958
-114.868829,52,1537.090171
5.037102,99,1537.748798
-652.398839,464,1541.274403
-263.453482,88,1541.923093
-104.826732,60,1542.349724
15.76316,240,1544.0671
-62.9224,123,1545.007522
-10.274239,151,1546.128398
-417.6992,271,1548.219282
-896.456609,625,1553.007737
-133.396524,219,1554.67652
24.632291,222,1556.407842
-106.039505,87,1557.113016
-96.781677,99,1557.87396
-153.622688,45,1558.232239
-137.592606,57,1558.672606
-18.922446,239,1565.205952
-190.352944,59,1565.680194
-170.572293,28,1565.912732
-194.135073,37,1566.191003
-167.539231,51,1566.590982
-152.01788,204,1568.140471
-116.433211,125,1569.092232
-107.312873,145,1570.18182
24.862293,150,1571.340182
-476.843775,438,1574.644756
79.840181,115,1575.53425
-213.027905,230,1577.216672
-141.930923,135,1578.222579
-100.325465,180,1579.597423
-461.982206,207,1581.150281
-926.310057,485,1584.765027
-139.106449,84,1585.439208
41.20388,79,1586.049383
-135.17521,167,1587.275769
-127.659321,82,1587.906143
-8.591039,150,1589.020204
-134.358346,61,1589.473527
-68.286422,69,1590.023569
-58.209599,88,1590.67141
-159.628532,44,1591.033861
-85.165135,83,1591.688106
-50.439529,164,1592.912174
-400.705751,394,1595.927583
-148.056749,56,1596.348264
-157.207673,238,1598.125135
-137.503027,94,1598.829732
-44.305472,188,1600.233312
-139.216991,215,1601.911693
-91.320656,97,1602.628232
-54.817611,58,1606.692062
-164.795258,78,1607.326903
-197.255893,65,1607.850665
-144.287918,34,1608.13685
-130.578163,38,1608.436471
-145.997454,42,1608.823634
-158.919163,42,1609.188236
-140.437086,40,1609.512528
-125.854708,53,1609.942544
-374.843741,331,1612.440986
-136.76101,39,1612.730843
-88.895224,52,1613.12098
-137.421212,39,1613.428217
-114.267068,53,1613.831788
-97.484499,49,1614.210976
-112.599517,40,1614.523346
-117.455117,60,1614.985323
-432.222882,324,1617.524297
-153.341659,78,1618.135352
-81.531898,50,1618.527598
-87.237358,251,1620.456899
-148.751658,39,1620.83429
-126.877569,36,1621.147633
-95.816105,55,1621.653985
-129.840131,41,1622.011176
-154.079968,56,1622.481281
-128.56694,48,1622.872263
-100.0386,33,1623.14148
-155.088421,37,1623.461092
-128.133489,67,1623.988369
-103.759243,61,1624.471244
-108.306432,39,1624.769094
-99.640734,69,1625.27065
-138.590856,40,1625.585943
-124.976905,37,1625.864541
-141.338986,39,1626.166561
-125.683942,34,1626.418966
-123.082608,41,1626.736896
-154.13761,42,1627.073685
-86.262458,40,1627.374732
-131.659889,39,1627.686323
-122.502471,40,1627.986433
-121.009616,102,1628.752086
-113.220499,72,1629.333096
-134.594662,45,1629.649967
-147.827716,46,1629.992345
-138.036699,40,1630.320498
-222.30339,232,1632.158005
-96.930637,36,1632.437346
-126.572585,38,1632.708197
-156.823689,144,1633.790285
-81.973522,49,1634.151098
-138.783998,45,1634.499331
-152.764668,34,1634.74322
-118.330018,36,1635.028368
-63.977391,82,1635.649326
-117.55229,67,1636.136683
-148.571058,63,1636.608422
-138.903561,60,1637.058956
-102.061036,35,1637.330762
-125.069595,36,1637.59989
-201.463851,55,1638.013706
-146.955856,46,1638.381943
-122.518884,62,1638.835774
-52.109877,227,1640.531555
-100.520144,35,1640.773561
-112.261099,53,1641.177131
-117.815387,40,1641.505639
-120.155887,64,1642.017412
-107.234273,34,1642.2812
-71.171534,123,1643.164079
-130.110874,57,1643.58221
-133.662372,38,1643.865331
-104.367637,48,1644.215521
-103.53314,37,1644.49344
-2.462837,128,1652.028302
-134.012022,75,1652.630278
-59.845491,49,1652.983644
-69.692726,214,1654.526119
-461.537835,259,1656.447156
-127.634628,155,1657.640312
-136.461102,51,1658.027941
-115.955553,83,1658.68877
-154.577205,98,1659.461275
-114.367203,277,1661.624978
-91.598798,87,1662.271186
-236.289833,140,1663.307518
-126.049763,164,1664.510705
-91.339249,79,1665.08288
-376.526022,324,1667.498477
-97.445868,62,1667.990033
-492.904145,296,1670.299296
-96.733514,55,1670.73117
-41.993489,199,1672.264424
-102.161721,86,1672.901065
56.083206,65,1673.377654
-88.992211,45,1673.707637
93.553548,87,1674.294848
-49.467479,44,1674.610204
-101.738475,145,1675.592579
-104.962606,53,1675.983359
-523.270063,279,1678.090298
-240.357767,394,1681.102337
-95.441196,165,1682.401445
-78.371796,190,1683.785775
-111.687267,144,1684.868849
-16.286699,288,1687.047878
-258.488129,255,1688.945719
-127.739756,93,1711.434635
-169.438655,76,1712.057711
80.895162,103,1712.867546
-299.796955,267,1714.923651
-85.467499,233,1716.684589
-108.262334,48,1717.036483
141.60197,192,1718.450162
-426.581003,237,1720.187445
-146.789039,110,1720.991177
-422.558944,371,1723.900084
-601.197633,439,1727.417315
-142.799653,92,1728.14841
-120.205108,61,1728.602264
-119.444943,85,1729.241141
-130.420536,70,1729.756178
-148.640032,132,1730.74072
-81.908532,131,1731.772128
-108.534928,110,1732.640218
-152.205047,94,1733.366076
284.241708,310,1735.785689
-163.044747,423,1739.010247
-373.757377,404,1742.038795
-30.504575,260,1744.057148
281.249776,469,1747.600945
-124.218718,138,1748.635564
-9.772848,145,1749.929446
-152.61194,63,1750.412383
-179.089975,44,1750.754182
-637.997733,419,1753.936056
-140.082332,68,1754.438004
-172.491495,274,1756.49155
-127.597482,81,1757.118465
-143.032313,61,1757.589815
-153.628336,129,1758.552574
-134.120957,310,1760.867001
-203.873545,257,1762.800457
-257.542296,220,1764.380058
-251.645357,220,1766.02369
-288.539625,163,1767.236835
-159.32942,113,1768.102443
-772.868642,782,1774.137049
-58.148566,86,1774.780459
-430.199436,326,1777.312771
-206.188057,223,1779.03393
-69.692949,309,1781.459583
-557.082507,401,1784.521642
-78.983108,113,1785.414816
-86.085592,58,1785.872524
-373.013302,224,1787.592375
-100.750666,56,1788.254639
-144.273494,59,1788.71651
-170.448349,29,1788.954247
-150.701922,158,1790.165347
-144.32692,86,1790.857699
-66.744278,290,1793.114479
-182.489393,210,1794.687478
-108.618812,87,1795.354478
-158.775322,79,1795.953992
-153.0846,69,1796.462816
-81.578521,96,1797.171445
-204.049909,291,1799.450205
-835.539298,407,1802.557076
-274.518759,417,1805.674977
-82.354337,77,1806.190977
-119.71615,103,1806.891798
-364.797468,420,1809.807099
-118.295328,101,1810.536948
-121.534715,67,1810.995856
6.697364,282,1812.945538
-329.470783,275,1814.843356
-126.451131,95,1815.574249
-0.393703,190,1817.0459
-466.742863,322,1819.415655
-978.216741,523,1823.431228
-138.867345,182,1824.838733
-42.147718,85,1825.836636
-163.852343,65,1826.385218
-192.981286,126,1827.36421
-3775.809611,2167,1844.380626
-86.658801,66,1844.912774
-43.800987,179,1846.321711
-145.216144,78,1846.949426
-125.51543,51,1847.355194
-94.791251,191,1848.89238
-96.251338,74,1849.491142
5.961676,85,1850.119622
-98.704834,54,1850.53987
-101.31272,54,1850.97375
31.994003,180,1852.398526
-121.091001,82,1853.040422
-149.022745,52,1853.424528
78.545025,115,1854.30796
-285.708449,303,1856.690464
132.587684,88,1857.36934
-132.255076,66,1857.874494
-106.763367,51,1858.291167
-34.949821,333,1860.85393
-93.663752,58,1861.299118
85.885153,83,1861.989781
-67.456068,52,1862.374429
-5.82251,290,1864.617614
0.787868,57,1865.624813
-141.635766,118,1866.55661
-149.779827,59,1866.983636
-123.67691,35,1867.257071
-133.24827,32,1867.503977
-82.891695,54,1867.924468
-143.425075,46,1868.292612
-135.526035,44,1868.657494
-127.061641,48,1869.041009
-144.51181,51,1869.472096
-121.723915,39,1869.75767
-146.42796,76,1870.372288
-88.318071,42,1870.709039
-124.269115,36,1870.990888
-135.424429,45,1871.340483
-119.344139,36,1871.624644
-135.430724,50,1872.02804
-132.253284,48,1872.424395
-165.799148,54,1872.907111
-98.168386,78,1873.540757
-145.29885,41,1873.874789
-111.750093,36,1874.17456
-94.015003,42,1874.522841
-135.999501,50,1874.907112
-134.103776,41,1875.214552
-160.642356,58,1875.636543
-119.93425,71,1876.200607
-106.899957,48,1876.587823
-127.406276,37,1876.890443
-112.641442,35,1877.174266
-136.131355,131,1878.223388
-111.822268,43,1878.570576
-142.787973,52,1878.996937
-113.612959,44,1879.321718
-84.920601,51,1879.674207
-120.462101,44,1880.023835
-137.149332,44,1880.340453
-129.833872,77,1880.942297
-120.128061,50,1881.307755
-102.45478,61,1881.807117
-139.013353,35,1882.078328
-118.845839,54,1882.523793
-139.154102,38,1882.823945
-100.643386,65,1883.357139
-99.043987,36,1883.62376
-110.915549,38,1883.941329
-148.021288,54,1884.357864
-135.681032,41,1884.683682
-114.527068,63,1885.18201
-116.768727,39,1885.505013
-111.447058,63,1885.990422
-133.578503,38,1886.276477
-121.666793,41,1886.606404
-114.473807,44,1886.940957
-129.46213,40,1887.238833
-121.000052,43,1887.566709
-111.550369,43,1887.907773
-157.900536,49,1888.290811
-129.925298,46,1888.640446
-114.005522,35,1888.907149
-106.38886,40,1889.20587
-117.648537,81,1889.811416
-104.1736,38,1890.086282
-201.982808,182,1891.404883
-111.456978,43,1891.730647
-79.220713,71,1892.271266
-131.462193,45,1892.62131
-99.162409,41,1892.963534
-181.250217,240,1894.823982
-131.172377,119,1895.750132
-160.629365,232,1897.496463
-108.230587,41,1897.808558
-98.324078,81,1898.442621
-151.137565,37,1898.727924
-152.465591,113,1899.60752
-107.263122,35,1899.877422
-129.09925,41,1900.195693
-86.15496,51,1900.606305
-51.486093,242,1902.47199
-137.64082,52,1902.907121
-140.733753,41,1903.223786
-104.749145,182,1905.266711
-109.385849,71,1905.826587
-217.335985,85,1906.506687
-449.938241,233,1908.220952
-100.215216,169,1909.479531
-245.705649,158,1910.657514
-604.524916,511,1914.57794
-60.532104,59,1915.020781
-630.025315,320,1917.47032
-143.414153,101,1918.241792
-687.472494,549,1922.408072
-765.322819,528,1926.390507
122.576541,111,1927.255719
-133.540957,61,1927.721717
-108.383728,85,1928.373841
67.56597,127,1929.360619
-127.63227,100,1930.142867
-112.458061,61,1930.623813
-639.759375,442,1934.057904
-498.395992,358,1936.697655
-90.624866,174,1938.011663
